HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyVisibility,HourlyWindGustSpeed,HourlyWindSpeed,time,HourlyWeatherType,HourlySkyCondit,wind_dir_sin,wind_dir_cos,wind_dir_vrb,airport,date
60.0,88.0,0.0,39.0,29.92,10.0,24.0,16.0,1500,clear,partly_cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-10-06
60.0,88.0,0.0,39.0,29.92,9.94,0.0,16.0,1600,clear,other,-1.0,-1.8369701987210297e-16,0,SDF,2024-10-06
61.0,87.0,0.0,42.0,29.92,10.0,0.0,13.0,1600,clear,partly_cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-10-06
62.0,83.0,0.0,49.0,29.92,10.0,0.0,8.0,1700,clear,partly_cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-10-06
61.0,81.0,0.0,51.0,29.93,10.0,0.0,14.0,1800,clear,partly_cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-10-06
61.0,81.0,0.0,51.0,29.93,9.94,0.0,14.0,1900,clear,other,-0.9396926207859083,0.342020143325669,0,SDF,2024-10-06
55.0,78.0,0.0,45.0,29.96,10.0,0.0,11.0,1900,clear,clear,-0.6427876096865396,0.7660444431189778,0,SDF,2024-10-06
50.0,74.0,0.0,43.0,29.98,10.0,0.0,9.0,2000,clear,partly_cloudy,-0.7660444431189781,0.6427876096865393,0,SDF,2024-10-06
42.0,73.0,0.0,33.0,29.99,10.0,0.0,14.0,2100,clear,clear,-0.7660444431189781,0.6427876096865393,0,SDF,2024-10-06
42.0,73.0,0.0,33.0,29.99,9.94,0.0,14.0,2200,clear,clear,-0.7660444431189781,0.6427876096865393,0,SDF,2024-10-06
39.0,70.0,0.0,32.0,29.99,10.0,0.0,11.0,2200,clear,clear,-0.6427876096865396,0.7660444431189778,0,SDF,2024-10-06
40.0,67.0,0.0,37.0,30.0,10.0,0.0,10.0,2300,clear,clear,-0.6427876096865396,0.7660444431189778,0,SDF,2024-10-06
40.0,67.0,0.0,37.15,30.0,10.0,0.0,10.0,2300,clear,clear,-0.6427876096865396,0.7660444431189778,0,SDF,2024-10-06
40.0,65.0,0.0,40.0,30.01,10.0,0.0,11.0,0,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-07
40.0,65.0,0.0,40.0,30.01,9.94,0.0,11.0,100,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-07
41.0,63.0,0.0,45.0,30.03,10.0,0.0,9.0,100,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
41.0,61.0,0.0,48.0,30.03,10.0,0.0,7.0,200,clear,clear,0.17364817766693033,0.984807753012208,0,SDF,2024-10-07
42.0,59.0,0.0,54.0,30.05,10.0,0.0,8.0,300,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
42.0,59.0,0.0,54.0,30.05,9.94,0.0,8.0,400,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
43.0,57.0,0.0,60.0,30.06,10.0,0.0,8.0,400,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
43.0,56.0,0.0,62.0,30.08,10.0,0.0,7.0,500,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
44.0,55.0,0.0,67.0,30.09,10.0,0.0,9.0,600,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
44.0,55.0,0.0,67.0,30.09,9.94,0.0,9.0,700,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
45.0,59.0,0.0,60.0,30.1,10.0,0.0,7.0,700,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
45.0,62.0,0.0,54.0,30.11,10.0,0.0,10.0,800,clear,clear,0.9396926207859083,0.3420201433256688,0,SDF,2024-10-07
42.0,64.0,0.0,45.0,30.11,10.0,0.0,9.0,900,clear,partly_cloudy,0.6427876096865393,0.766044443118978,0,SDF,2024-10-07
42.0,64.0,0.0,45.0,30.11,9.94,0.0,9.0,1000,clear,other,0.6427876096865393,0.766044443118978,0,SDF,2024-10-07
43.0,66.0,0.0,43.0,30.11,10.0,0.0,8.0,1000,clear,partly_cloudy,-2.4492935982947064e-16,1.0,0,SDF,2024-10-07
44.0,68.0,0.0,42.0,30.1,10.0,0.0,10.0,1100,clear,partly_cloudy,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-07
44.0,70.0,0.0,39.0,30.08,10.0,18.0,13.0,1200,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
44.0,70.0,0.0,39.0,30.08,9.94,0.0,13.0,1300,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
43.0,71.0,0.0,36.0,30.05,10.0,0.0,9.0,1300,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-07
44.0,72.0,0.0,37.0,30.03,10.0,17.0,13.0,1400,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
43.0,71.0,0.0,36.0,30.02,10.0,0.0,11.0,1500,clear,clear,0.3420201433256687,0.9396926207859084,0,SDF,2024-10-07
43.0,71.0,0.0,36.0,30.02,9.94,0.0,11.0,1600,clear,clear,0.3420201433256687,0.9396926207859084,0,SDF,2024-10-07
43.0,71.0,0.0,36.0,30.02,10.0,0.0,8.0,1600,clear,clear,0.49999999999999994,0.8660254037844387,0,SDF,2024-10-07
43.0,68.0,0.0,40.0,30.02,10.0,0.0,7.0,1700,clear,clear,0.17364817766693033,0.984807753012208,0,SDF,2024-10-07
44.0,65.0,0.0,47.0,30.02,10.0,0.0,5.0,1800,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
44.0,65.0,0.0,47.0,30.02,9.94,0.0,5.0,1900,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-07
44.0,64.0,0.0,48.0,30.02,10.0,0.0,5.0,1900,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-07
46.0,60.0,0.0,60.0,30.03,10.0,0.0,6.0,2000,clear,clear,-0.8660254037844386,0.5000000000000001,0,SDF,2024-10-07
47.0,59.0,0.0,64.0,30.03,10.0,0.0,3.0,2100,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-07
47.0,59.0,0.0,64.0,30.03,9.94,0.0,3.0,2200,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-07
47.0,60.0,0.0,62.0,30.03,10.0,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-10-07
45.0,59.0,0.0,60.0,30.04,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-10-07
45.05,59.0,0.0,60.35,30.04,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-10-07
46.0,57.0,0.0,67.0,30.03,10.0,0.0,0.0,0,clear,clear,0.0,0.0,0,SDF,2024-10-08
46.0,57.0,0.0,67.0,30.03,9.94,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-10-08
46.0,54.0,0.0,75.0,30.03,10.0,0.0,3.0,100,clear,clear,-0.7660444431189781,0.6427876096865393,0,SDF,2024-10-08
44.0,54.0,0.0,69.0,30.03,10.0,0.0,0.0,200,clear,clear,0.0,0.0,0,SDF,2024-10-08
44.0,53.0,0.0,72.0,30.03,10.0,0.0,5.0,300,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-08
44.0,53.0,0.0,72.0,30.03,9.94,0.0,5.0,400,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-08
43.0,52.0,0.0,72.0,30.04,10.0,0.0,6.0,400,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-08
43.0,51.0,0.0,74.0,30.05,10.0,0.0,5.0,500,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-08
43.0,51.0,0.0,74.0,30.06,10.0,0.0,5.0,600,clear,partly_cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-08
43.0,51.0,0.0,74.0,30.06,9.94,0.0,5.0,700,clear,other,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-08
44.0,54.0,0.0,69.0,30.07,10.0,0.0,7.0,700,clear,partly_cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-08
44.0,58.0,0.0,60.0,30.08,10.0,0.0,6.0,800,clear,partly_cloudy,-2.4492935982947064e-16,1.0,0,SDF,2024-10-08
44.0,62.0,0.0,52.0,30.07,10.0,0.0,3.0,900,clear,partly_cloudy,0.0,0.0,1,SDF,2024-10-08
44.0,62.0,0.0,52.0,30.07,9.94,0.0,3.0,1000,clear,clear,0.0,0.0,1,SDF,2024-10-08
42.0,67.0,0.0,41.0,30.07,10.0,0.0,3.0,1000,clear,partly_cloudy,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-08
38.0,69.0,0.0,32.0,30.06,10.0,0.0,5.0,1100,clear,partly_cloudy,0.17364817766693033,0.984807753012208,0,SDF,2024-10-08
34.0,71.0,0.0,26.0,30.04,10.0,0.0,0.0,1200,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-08
34.0,71.0,0.0,26.0,30.04,9.94,0.0,0.0,1300,clear,clear,0.0,0.0,0,SDF,2024-10-08
35.0,73.0,0.0,25.0,30.02,10.0,0.0,9.0,1300,clear,partly_cloudy,0.3420201433256687,0.9396926207859084,0,SDF,2024-10-08
35.0,73.0,0.0,25.0,30.01,10.0,0.0,3.0,1400,clear,partly_cloudy,0.8660254037844386,0.5000000000000001,0,SDF,2024-10-08
35.0,73.0,0.0,25.0,29.99,10.0,0.0,7.0,1500,clear,clear,0.0,0.0,1,SDF,2024-10-08
35.0,73.0,0.0,25.0,29.99,9.94,0.0,7.0,1600,clear,clear,0.0,0.0,1,SDF,2024-10-08
37.0,72.0,0.0,28.0,29.99,10.0,0.0,7.0,1600,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-08
37.0,68.0,0.0,32.0,30.0,10.0,0.0,8.0,1700,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-08
37.0,66.0,0.0,34.0,30.01,10.0,0.0,6.0,1800,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-08
37.0,66.0,0.0,34.0,30.01,9.94,0.0,6.0,1900,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-08
40.0,63.0,0.0,43.0,30.02,10.0,0.0,5.0,1900,clear,clear,-0.8660254037844386,0.5000000000000001,0,SDF,2024-10-08
44.0,62.0,0.0,52.0,30.03,10.0,0.0,0.0,2000,clear,clear,0.0,0.0,0,SDF,2024-10-08
44.0,59.0,0.0,58.0,30.04,10.0,0.0,0.0,2100,clear,clear,0.0,0.0,0,SDF,2024-10-08
44.0,59.0,0.0,58.0,30.04,9.94,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-10-08
43.0,59.0,0.0,56.0,30.03,10.0,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-10-08
45.0,56.0,0.0,67.0,30.04,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-10-08
45.0,56.0,0.0,66.85,30.04,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-10-08
45.0,57.0,0.0,64.0,30.05,10.0,0.0,0.0,0,clear,clear,0.0,0.0,0,SDF,2024-10-09
45.0,57.0,0.0,64.0,30.05,9.94,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-10-09
44.0,52.0,0.0,75.0,30.05,10.0,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-10-09
45.0,52.0,0.0,77.0,30.05,10.0,0.0,3.0,200,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-10-09
45.0,52.0,0.0,77.0,30.05,10.0,0.0,5.0,300,clear,clear,0.0,0.0,1,SDF,2024-10-09
45.0,52.0,0.0,77.0,30.05,9.94,0.0,5.0,400,clear,clear,0.0,0.0,1,SDF,2024-10-09
44.0,51.0,0.0,77.0,30.06,10.0,0.0,3.0,400,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-10-09
44.0,51.0,0.0,77.0,30.08,10.0,0.0,3.0,500,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-09
43.0,51.0,0.0,74.0,30.09,10.0,0.0,0.0,600,fog,clear,0.0,0.0,0,SDF,2024-10-09
43.0,51.0,0.0,74.0,30.09,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-10-09
46.0,53.0,0.0,77.0,30.1,10.0,0.0,0.0,700,fog,clear,0.0,0.0,0,SDF,2024-10-09
47.0,58.0,0.0,67.0,30.11,10.0,0.0,0.0,800,fog,clear,0.0,0.0,0,SDF,2024-10-09
48.0,64.0,0.0,56.0,30.11,10.0,0.0,0.0,900,clear,clear,0.0,0.0,0,SDF,2024-10-09
48.0,64.0,0.0,56.0,30.11,9.94,0.0,0.0,1000,clear,clear,0.0,0.0,0,SDF,2024-10-09
46.0,71.0,0.0,41.0,30.11,10.0,0.0,0.0,1000,clear,clear,0.0,0.0,0,SDF,2024-10-09
45.0,74.0,0.0,36.0,30.1,6.0,0.0,0.0,1100,fog,clear,0.0,0.0,0,SDF,2024-10-09
39.0,76.0,0.0,26.0,30.09,7.0,0.0,3.0,1200,clear,clear,0.0,0.0,1,SDF,2024-10-09
39.0,76.0,0.0,26.0,30.09,6.84,0.0,3.0,1300,clear,clear,0.0,0.0,1,SDF,2024-10-09
42.0,78.0,0.0,28.0,30.06,10.0,0.0,8.0,1300,clear,clear,-0.5000000000000004,0.8660254037844384,0,SDF,2024-10-09
41.0,78.0,0.0,27.0,30.05,10.0,0.0,5.0,1400,clear,clear,-0.3420201433256686,0.9396926207859084,0,SDF,2024-10-09
42.0,78.0,0.0,28.0,30.04,10.0,0.0,3.0,1500,clear,clear,-0.984807753012208,-0.17364817766693033,0,SDF,2024-10-09
42.0,78.0,0.0,28.0,30.04,9.94,0.0,3.0,1600,clear,clear,-0.984807753012208,-0.17364817766693033,0,SDF,2024-10-09
42.0,77.0,0.0,29.0,30.03,10.0,0.0,3.0,1600,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-09
43.0,74.0,0.0,33.0,30.04,10.0,0.0,3.0,1700,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-09
43.0,71.0,0.0,36.0,30.05,10.0,0.0,3.0,1800,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-09
43.0,71.0,0.0,36.0,30.05,9.94,0.0,3.0,1900,clear,clear,-0.1736481776669304,0.984807753012208,0,SDF,2024-10-09
46.0,69.0,0.0,44.0,30.05,10.0,0.0,0.0,1900,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-09
46.0,66.0,0.0,49.0,30.05,10.0,0.0,3.0,1900,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-10-09
46.0,67.0,0.0,47.0,30.06,10.0,0.0,5.0,1900,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-10-09
49.0,66.0,0.0,54.0,30.06,10.0,0.0,0.0,2000,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-09
50.0,65.0,0.0,59.0,30.07,10.0,0.0,0.0,2000,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-09
49.0,64.0,0.0,58.0,30.08,10.0,0.0,0.0,2100,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-09
49.0,64.0,0.0,58.0,30.08,9.94,0.0,0.0,2200,clear,other,0.0,0.0,0,SDF,2024-10-09
49.0,62.0,0.0,62.0,30.08,10.0,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-10-09
49.0,61.0,0.0,65.0,30.08,10.0,0.0,3.0,2300,clear,partly_cloudy,-0.6427876096865396,0.7660444431189778,0,SDF,2024-10-09
49.0,61.0,0.0,65.0,30.07,10.0,0.0,0.0,2300,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-09
49.0,61.0,0.0,65.35,30.07,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-10-09
49.0,58.0,0.0,72.0,30.07,10.0,0.0,0.0,0,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-10
49.0,58.0,0.0,72.0,30.07,9.94,0.0,0.0,100,clear,other,0.0,0.0,0,SDF,2024-10-10
49.0,56.0,0.0,77.0,30.08,10.0,0.0,0.0,100,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-10
49.0,56.0,0.0,77.0,30.08,10.0,0.0,0.0,200,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-10
50.0,57.0,0.0,78.0,30.08,10.0,0.0,0.0,300,clear,clear,0.0,0.0,0,SDF,2024-10-10
50.0,57.0,0.0,78.0,30.08,9.94,0.0,0.0,400,clear,clear,0.0,0.0,0,SDF,2024-10-10
48.0,54.0,0.0,80.0,30.11,10.0,0.0,0.0,400,clear,clear,0.0,0.0,0,SDF,2024-10-10
48.0,55.0,0.0,77.0,30.13,10.0,0.0,0.0,500,clear,clear,0.0,0.0,0,SDF,2024-10-10
48.0,55.0,0.0,77.0,30.14,10.0,0.0,0.0,600,fog,clear,0.0,0.0,0,SDF,2024-10-10
48.0,55.0,0.0,77.0,30.14,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-10-10
49.0,58.0,0.0,72.0,30.16,10.0,0.0,3.0,700,fog,clear,0.8660254037844386,0.5000000000000001,0,SDF,2024-10-10
46.0,61.0,0.0,58.0,30.17,10.0,0.0,3.0,800,clear,clear,0.0,0.0,1,SDF,2024-10-10
46.0,66.0,0.0,49.0,30.18,10.0,0.0,3.0,900,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-10
46.0,66.0,0.0,49.0,30.18,9.94,0.0,3.0,1000,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-10
43.0,70.0,0.0,38.0,30.17,10.0,0.0,5.0,1000,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-10-10
44.0,73.0,0.0,35.0,30.17,10.0,0.0,6.0,1100,clear,clear,0.766044443118978,0.6427876096865394,0,SDF,2024-10-10
43.0,75.0,0.0,32.0,30.15,10.0,0.0,0.0,1200,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-10
43.0,75.0,0.0,32.0,30.15,9.94,0.0,0.0,1300,clear,other,0.0,0.0,0,SDF,2024-10-10
44.0,77.0,0.0,31.0,30.13,10.0,0.0,6.0,1300,clear,clear,0.8660254037844386,0.5000000000000001,0,SDF,2024-10-10
43.0,77.0,0.0,30.0,30.12,10.0,0.0,3.0,1400,clear,clear,0.0,0.0,1,SDF,2024-10-10
44.0,77.0,0.0,31.0,30.11,10.0,0.0,6.0,1500,clear,clear,0.0,0.0,1,SDF,2024-10-10
44.0,77.0,0.0,31.0,30.11,9.94,0.0,6.0,1600,clear,clear,0.0,0.0,1,SDF,2024-10-10
43.0,76.0,0.0,31.0,30.12,10.0,0.0,7.0,1600,clear,clear,0.3420201433256687,0.9396926207859084,0,SDF,2024-10-10
43.0,73.0,0.0,34.0,30.14,10.0,0.0,8.0,1700,clear,clear,0.49999999999999994,0.8660254037844387,0,SDF,2024-10-10
44.0,69.0,0.0,41.0,30.16,10.0,0.0,6.0,1800,clear,clear,0.8660254037844386,0.5000000000000001,0,SDF,2024-10-10
44.0,69.0,0.0,41.0,30.16,9.94,0.0,6.0,1900,clear,clear,0.8660254037844386,0.5000000000000001,0,SDF,2024-10-10
44.0,67.0,0.0,44.0,30.17,10.0,0.0,5.0,1900,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-10-10
42.0,64.0,0.0,45.0,30.18,10.0,0.0,6.0,2000,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-10-10
40.0,63.0,0.0,43.0,30.19,10.0,0.0,3.0,2100,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-10-10
40.0,63.0,0.0,43.0,30.19,9.94,0.0,3.0,2200,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-10-10
40.0,63.0,0.0,43.0,30.19,10.0,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-10-10
40.0,61.0,0.0,46.0,30.19,10.0,0.0,3.0,2300,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-10
40.1,61.0,0.0,46.5,30.19,10.0,0.0,3.0,2300,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-10
42.0,58.0,0.0,56.0,30.19,10.0,0.0,3.0,0,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-11
42.0,58.0,0.0,56.0,30.19,9.94,0.0,3.0,100,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-11
42.0,57.0,0.0,58.0,30.2,10.0,0.0,3.0,100,clear,clear,0.0,0.0,1,SDF,2024-10-11
42.0,55.0,0.0,62.0,30.19,10.0,0.0,5.0,200,clear,clear,0.984807753012208,0.17364817766693041,0,SDF,2024-10-11
43.0,54.0,0.0,67.0,30.2,10.0,0.0,3.0,300,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-10-11
43.0,54.0,0.0,67.0,30.2,9.94,0.0,3.0,400,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-10-11
42.0,53.0,0.0,66.0,30.21,10.0,0.0,0.0,400,clear,clear,0.0,0.0,0,SDF,2024-10-11
42.0,52.0,0.0,69.0,30.23,10.0,0.0,3.0,500,clear,clear,0.984807753012208,-0.1736481776669303,0,SDF,2024-10-11
43.0,51.0,0.0,74.0,30.24,10.0,0.0,3.0,600,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-11
43.0,51.0,0.0,74.0,30.24,9.94,0.0,3.0,700,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-11
43.0,53.0,0.0,69.0,30.26,10.0,0.0,6.0,700,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-11
45.0,57.0,0.0,64.0,30.27,10.0,0.0,3.0,800,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-11
44.0,64.0,0.0,48.0,30.27,10.0,0.0,0.0,900,clear,clear,0.0,0.0,0,SDF,2024-10-11
44.0,64.0,0.0,48.0,30.27,9.94,0.0,0.0,1000,clear,clear,0.0,0.0,0,SDF,2024-10-11
45.0,68.0,0.0,44.0,30.25,10.0,0.0,3.0,1000,clear,clear,0.0,0.0,1,SDF,2024-10-11
44.0,71.0,0.0,38.0,30.24,10.0,0.0,0.0,1100,clear,clear,0.0,0.0,0,SDF,2024-10-11
45.0,74.0,0.0,36.0,30.21,10.0,0.0,3.0,1200,clear,clear,-0.17364817766693047,-0.984807753012208,0,SDF,2024-10-11
45.0,74.0,0.0,36.0,30.21,9.94,0.0,3.0,1300,clear,clear,-0.17364817766693047,-0.984807753012208,0,SDF,2024-10-11
46.0,76.0,0.0,35.0,30.18,10.0,0.0,0.0,1300,clear,clear,0.0,0.0,0,SDF,2024-10-11
47.0,77.0,0.0,35.0,30.16,10.0,0.0,0.0,1400,clear,clear,0.0,0.0,0,SDF,2024-10-11
47.0,78.0,0.0,33.0,30.14,10.0,0.0,6.0,1500,clear,clear,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-10-11
47.0,78.0,0.0,33.0,30.14,9.94,0.0,6.0,1600,clear,clear,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-10-11
47.0,76.0,0.0,36.0,30.13,10.0,0.0,6.0,1600,clear,clear,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-10-11
48.0,73.0,0.0,41.0,30.13,10.0,0.0,7.0,1700,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-11
48.0,71.0,0.0,44.0,30.14,10.0,0.0,5.0,1800,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-11
48.0,71.0,0.0,44.0,30.14,9.94,0.0,5.0,1900,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-10-11
49.0,66.0,0.0,54.0,30.13,10.0,0.0,0.0,1900,clear,clear,0.0,0.0,0,SDF,2024-10-11
50.0,66.0,0.0,56.0,30.14,10.0,0.0,0.0,2000,clear,clear,0.0,0.0,0,SDF,2024-10-11
50.0,63.0,0.0,63.0,30.14,10.0,0.0,3.0,2100,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-11
50.0,63.0,0.0,63.0,30.14,9.94,0.0,3.0,2200,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-11
50.0,61.0,0.0,67.0,30.13,10.0,0.0,3.0,2200,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-11
50.0,61.0,0.0,67.0,30.12,10.0,0.0,5.0,2300,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-11
50.0,61.0,0.0,67.4,30.12,10.0,0.0,5.0,2300,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-11
50.0,58.0,0.0,75.0,30.12,10.0,0.0,3.0,0,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-12
50.0,58.0,0.0,75.0,30.12,9.94,0.0,3.0,100,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-12
50.0,57.0,0.0,78.0,30.12,10.0,0.0,3.0,100,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
49.0,56.0,0.0,77.0,30.11,10.0,0.0,3.0,200,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
49.0,58.0,0.0,72.0,30.11,10.0,0.0,3.0,300,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
49.0,58.0,0.0,72.0,30.11,9.94,0.0,3.0,400,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
48.0,57.0,0.0,72.0,30.11,10.0,0.0,6.0,400,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
48.0,54.0,0.0,80.0,30.11,10.0,0.0,5.0,500,clear,clear,0.766044443118978,-0.6427876096865394,0,SDF,2024-10-12
47.0,54.0,0.0,77.0,30.12,10.0,0.0,5.0,600,clear,partly_cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
47.0,54.0,0.0,77.0,30.12,9.94,0.0,5.0,700,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-10-12
48.0,56.0,0.0,75.0,30.12,10.0,0.0,5.0,700,clear,partly_cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-10-12
51.0,62.0,0.0,67.0,30.12,10.0,0.0,0.0,800,clear,partly_cloudy,0.0,0.0,0,SDF,2024-10-12
52.0,69.0,0.0,55.0,30.11,10.0,0.0,6.0,900,clear,partly_cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-10-12
52.0,69.0,0.0,55.0,30.11,9.94,0.0,6.0,1000,clear,clear,-0.17364817766693047,-0.984807753012208,0,SDF,2024-10-12
52.0,75.0,0.0,45.0,30.1,10.0,0.0,8.0,1000,clear,partly_cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-10-12
53.0,78.0,0.0,42.0,30.08,10.0,0.0,8.0,1100,clear,partly_cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-10-12
53.0,81.0,0.0,38.0,30.05,10.0,20.0,13.0,1200,clear,cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-10-12
53.0,81.0,0.0,38.0,30.05,9.94,0.0,13.0,1300,clear,clear,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-10-12
